group,subject,trial,choice,reward,Q1,Q2,pA
2,2,60,2,1,0.0270931385438712,0.628657621068419,0.245617494177424
2,2,61,1,1,0.0270931385438712,0.794993906017072,0.192725268873146
2,2,62,1,0,0.462889649034484,0.794993906017072,0.349897824313208
2,2,63,2,1,0.255546375198863,0.794993906017072,0.267713452512284
2,2,64,1,1,0.255546375198863,0.886822778776131,0.235493531143745
2,2,65,2,1,0.589011277918179,0.886822778776131,0.364584536563388
2,2,66,2,0,0.589011277918179,0.937518523693138,0.342970256054603
2,2,67,1,0,0.589011277918179,0.517573596452841,0.533264736166843
2,2,68,2,0,0.325174039508556,0.517573596452841,0.411228008061298
2,2,69,2,0,0.325174039508556,0.285735610524118,0.518383259621517
2,2,70,1,0,0.325174039508556,0.157745371249882,0.577449469194623
2,2,71,1,0,0.179518049881891,0.157745371249882,0.510151983208051
2,2,72,1,0,0.0991060980209311,0.157745371249882,0.472681642142699
2,2,73,2,1,0.0547132651641244,0.157745371249882,0.452099795098425
2,2,74,2,1,0.0547132651641244,0.53501851289934,0.289886767801577
2,2,75,2,0,0.0547132651641244,0.743298788791238,0.216793991143121
2,2,76,2,1,0.0547132651641244,0.410351174543451,0.339979247853272
2,2,77,2,1,0.0547132651641244,0.674473991155367,0.239382783844091
2,2,78,1,0,0.0547132651641244,0.820287639253299,0.193401321782463
2,2,79,2,1,0.0302054207026449,0.820287639253299,0.186369607091356
2,2,80,2,1,0.0302054207026449,0.90078662924729,0.164663231308481
2,2,81,2,0,0.0302054207026449,0.945227513036855,0.153575320283133
2,2,82,2,1,0.0302054207026449,0.521829479658142,0.285559865414632
2,2,83,2,1,0.0302054207026449,0.736017550932073,0.211387564873608
2,2,84,2,1,0.0302054207026449,0.854263844274466,0.176949723978637
2,2,85,2,1,0.0302054207026449,0.919543791033653,0.159906874949501
2,2,86,2,1,0.0302054207026449,0.95558273422947,0.151081196522434
2,2,87,2,0,0.0302054207026449,0.975478666918607,0.14638265951259
2,2,88,2,1,0.0302054207026449,0.538530161421473,0.279246957637898
2,2,89,2,1,0.0302054207026449,0.745237456144624,0.208534791828152
2,2,90,2,0,0.0302054207026449,0.859353855169415,0.175571180787242
2,2,91,2,1,0.0302054207026449,0.474421415902849,0.303937955788545
2,2,92,2,0,0.0302054207026449,0.709845095200709,0.219640750091016
2,2,93,2,1,0.0302054207026449,0.391882474385854,0.337456014843906
2,2,94,1,0,0.0302054207026449,0.664278020280337,0.234555781883141
2,2,95,2,0,0.0166754339571386,0.664278020280337,0.230054946732749
2,2,96,2,1,0.0166754339571386,0.366726368932633,0.342321676231231
2,2,97,1,0,0.0166754339571386,0.650390149648319,0.234675659332584
2,2,98,2,1,0.00920596671691259,0.650390149648319,0.232182486580097
2,2,99,2,1,0.00920596671691259,0.806991730799032,0.184200448529697
2,2,100,1,0,0.00920596671691259,0.893446389046303,0.161188474119935
2,3,1,1,0,0,0,0.5
2,3,2,2,0,0,0,0.5
2,3,3,2,0,0,0,0.5
2,3,4,2,0,0,0,0.5
2,3,5,1,1,0,0,0.5
2,3,6,1,1,0.378134109601122,0,0.664660992137568
2,3,7,1,1,0.613282814358411,0,0.752049953502961
2,3,8,1,1,0.759513773018445,0,0.798048574453793
2,3,9,1,1,0.850449818329449,0,0.823270912685902
2,3,10,1,0,0.906999843116129,0,0.837668225511885
2,3,11,1,1,0.564032265031054,0,0.735064025357069
2,3,12,1,1,0.728886536308354,0,0.788970377421854
2,3,13,2,0,0.831403784502271,0,0.818201321557404
2,3,14,1,1,0.831403784502271,0,0.818201321557404
2,3,15,2,0,0.895155764331624,0,0.834733212239773
2,3,16,1,0,0.895155764331624,0,0.834733212239773
2,3,17,1,1,0.556666836431773,0,0.73246077311338
2,3,18,1,1,0.724306227494293,0,0.787587340839167
2,3,19,1,0,0.828555446683313,0,0.817433517833309
2,3,20,1,0,0.515250370596559,0,0.717523692107731
2,3,21,2,1,0.320416630489381,0,0.641000767015968
2,3,22,1,1,0.320416630489381,0.378134109601122,0.473917512387522
2,3,23,2,0,0.577390282819009,0.378134109601122,0.589161978934844
2,3,24,1,1,0.577390282819009,0.235148704757289,0.6500358870112
2,3,25,1,0,0.737193431934025,0.235148704757289,0.712656078679092
2,3,26,1,0,0.458435449945857,0.235148704757289,0.599643325124284
2,3,27,2,0,0.285085369270991,0.235148704757289,0.52257149408545
2,3,28,1,1,0.285085369270991,0.146230958660034,0.562476976878432
2,3,29,1,1,0.55541897660252,0.146230958660034,0.67706562978508
2,3,30,2,0,0.723530226030481,0.146230958660034,0.739712074288884
2,3,31,1,1,0.723530226030481,0.0909360453110037,0.75850751177683
2,3,32,2,1,0.828072877842069,0.0909360453110037,0.791444905709379
2,3,33,2,0,0.828072877842069,0.434684134387802,0.670784291122976
2,3,34,1,1,0.828072877842069,0.270315236273336,0.73284733205326
2,3,35,1,1,0.893084387095541,0.270315236273336,0.755236499216688
2,3,36,1,1,0.933512827183627,0.270315236273336,0.768504010227048
2,3,37,1,1,0.958653895076442,0.270315236273336,0.776497260262238
2,3,38,1,1,0.974288267647186,0.270315236273336,0.781367912317278
2,3,39,1,1,0.98401075066672,0.270315236273336,0.78435802390959
2,3,40,1,1,0.99005683122655,0.270315236273336,0.786202463816629
2,3,41,2,0,0.993816682497312,0.270315236273336,0.787343652445866
2,3,42,1,1,0.993816682497312,0.168099825093501,0.816665838734637
2,3,43,1,1,0.996154805755572,0.168099825093501,0.817298351371906
2,3,44,2,0,0.997608804857432,0.168099825093501,0.817690834207528
2,3,45,2,1,0.997608804857432,0.104535547407666,0.834212781035198
2,3,46,1,1,0.997608804857432,0.443141200868124,0.731680331662149
2,3,47,2,0,0.99851299730355,0.443141200868124,0.732001376833089
2,3,48,1,1,0.99851299730355,0.275574397450284,0.787173100902288
2,3,49,1,0,0.999075283744146,0.275574397450284,0.787343482827578
2,3,50,1,1,0.621290840901065,0.275574397450284,0.651464728289897
2,3,51,1,0,0.764493691574731,0.275574397450284,0.707768768477377
2,3,52,2,1,0.475412550215445,0.275574397450284,0.589416819345518
2,3,53,2,0,0.475412550215445,0.549504427642677,0.466537606726005
2,3,54,1,0,0.475412550215445,0.341718060174139,0.560178209927476
2,3,55,1,0,0.295642848846529,0.341718060174139,0.479171787740032
2,3,56,1,0,0.183850203438008,0.341718060174139,0.429076316156172
2,3,57,2,0,0.114330170460992,0.341718060174139,0.398576682148841
2,3,58,2,1,0.114330170460992,0.212502805755568,0.455711921837894
2,3,59,1,0,0.114330170460992,0.510282356114568,0.328192325472493
2,3,60,2,1,0.07109803325318,0.510282356114568,0.311184045241378
2,3,61,2,1,0.07109803325318,0.695461301341145,0.244230747601388
2,3,62,1,1,0.07109803325318,0.810617770997596,0.207844374701806
2,3,63,2,1,0.42234755135572,0.810617770997596,0.331263985025543
2,3,64,2,1,0.42234755135572,0.882229651535696,0.30321456586846
2,3,65,2,0,0.42234755135572,0.926762637389659,0.286466525427383
2,3,66,1,0,0.42234755135572,0.576322072688733,0.430802733100823
2,3,67,1,0,0.262643536081611,0.576322072688733,0.36180936641461
2,3,68,2,1,0.163329056422901,0.576322072688733,0.321431004025228
2,3,69,2,0,0.163329056422901,0.736529148490228,0.261718399967359
2,3,70,2,1,0.163329056422901,0.458022354730603,0.369777668605816
2,3,71,2,1,0.163329056422901,0.662962589048259,0.288238076088804
2,3,72,2,0,0.163329056422901,0.790407930340763,0.243325002378474
2,3,73,2,1,0.163329056422901,0.491527731379693,0.355765729440937
2,3,74,2,1,0.163329056422901,0.683798439931295,0.280566417859758
2,3,75,2,0,0.163329056422901,0.803365035302361,0.239034827388835
2,3,76,2,1,0.163329056422901,0.499585312993629,0.352431551293117
2,3,77,2,1,0.163329056422901,0.688809175096107,0.278740177931701
2,3,78,2,0,0.163329056422901,0.806481040587179,0.238010873094157
2,3,79,1,0,0.163329056422901,0.50152305039456,0.351631852650314
2,3,80,1,0,0.101568769100436,0.50152305039456,0.326597860217107
2,3,81,2,0,0.0631621530333605,0.50152305039456,0.311503465882483
2,3,82,2,1,0.0631621530333605,0.311880078289174,0.389363077771568
2,3,83,2,1,0.0631621530333605,0.572081692184091,0.284803615074216
2,3,84,2,1,0.0631621530333605,0.733892200492079,0.22908036579399
2,3,85,2,0,0.0631621530333605,0.83451663631692,0.198520831028561
2,3,86,2,0,0.0631621530333605,0.518957431095898,0.304779014460232
2,3,87,2,0,0.0631621530333605,0.322721924967565,0.384709555967319
2,3,88,2,1,0.0631621530333605,0.200689757221195,0.438113868987742
2,3,89,1,0,0.0631621530333605,0.502936224169415,0.310955382337224
2,3,90,1,1,0.0392783885356009,0.502936224169415,0.30177324187504
2,3,91,1,0,0.402559999661247,0.502936224169415,0.454723212484686
2,3,92,2,1,0.250338332628313,0.502936224169415,0.387695358768941
2,3,93,2,0,0.250338332628313,0.690892992458085,0.310652866777155
2,3,94,2,1,0.250338332628313,0.429642785925292,0.419602668620098
2,3,95,2,1,0.250338332628313,0.645314303224009,0.328581860593939
2,3,96,1,0,0.250338332628313,0.779433063362652,0.277427314514383
2,3,97,2,0,0.155676870120876,0.779433063362652,0.244433539133748
2,3,98,2,1,0.155676870120876,0.48470283595434,0.355422749765963
2,3,99,2,0,0.155676870120876,0.679554270260729,0.279323519653195
2,3,100,1,0,0.155676870120876,0.422591621350048,0.381564571701763
2,4,1,1,1,0,0,0.5
2,4,2,1,1,0.550566467030603,0,0.77400628336802
2,4,3,1,0,0.798009499442646,0,0.856234180398435
2,4,4,1,1,0.358652228677648,0,0.690391537184852
2,4,5,1,0,0.711756805272547,0,0.830826503717917
2,4,6,2,0,0.319887375608652,0,0.671564977800571
2,4,7,2,0,0.319887375608652,0,0.671564977800571
2,4,8,2,0,0.319887375608652,0,0.671564977800571
2,4,9,1,0,0.319887375608652,0,0.671564977800571
2,4,10,2,0,0.143768113372105,0,0.579681757391161
2,4,11,1,1,0.143768113372105,0,0.579681757391161
2,4,12,1,1,0.615180678151773,0,0.798275504047132
2,4,13,1,1,0.827049292626864,0,0.864043894831731
2,4,14,2,0,0.922270152555735,0,0.887175209556777
2,4,15,1,1,0.922270152555735,0,0.887175209556777
2,4,16,1,1,0.965065600045952,0,0.896404466208528
2,4,17,1,1,0.984299309206486,0,0.900330687475138
2,4,18,1,1,0.992943583066611,0,0.902051783157297
2,4,19,1,1,0.996828609607522,0,0.902816638089065
2,4,20,2,0,0.998574670811483,0,0.90315865052046
2,4,21,1,1,0.998574670811483,0,0.90315865052046
2,4,22,1,0,0.999359409267161,0,0.903312012096211
2,4,23,2,0,0.449145630013149,0,0.73190212288466
2,4,24,2,1,0.449145630013149,0,0.73190212288466
2,4,25,1,0,0.449145630013149,0.550566467030603,0.443547199998354
2,4,26,2,0,0.201861107314575,0.550566467030603,0.31438258607648
2,4,27,1,0,0.201861107314575,0.247443032412043,0.474541610795271
2,4,28,2,0,0.090723150629504,0.247443032412043,0.41327877829046
2,4,29,2,1,0.090723150629504,0.111209196265605,0.488550245048032
2,4,30,2,0,0.090723150629504,0.600547609006941,0.242325280269229
2,4,31,1,0,0.090723150629504,0.269906233632313,0.401154887209596
2,4,32,2,0,0.0407740261095327,0.269906233632313,0.374644623190749
2,4,33,2,1,0.0407740261095327,0.121304912151834,0.455104253467115
2,4,34,2,0,0.0407740261095327,0.605084962265544,0.220663227872446
2,4,35,2,1,0.0407740261095327,0.271945472337658,0.37357694710381
2,4,36,2,1,0.0407740261095327,0.672787881438348,0.195731386279221
2,4,37,2,0,0.0407740261095327,0.852939901524436,0.139913089009935
2,4,38,2,0,0.0407740261095327,0.383339793352696,0.317349159383141
2,4,39,1,1,0.0407740261095327,0.172285757654261,0.427009786077066
2,4,40,1,1,0.568891681638397,0.172285757654261,0.708232524141253
2,4,41,1,1,0.806245465386249,0.172285757654261,0.804952635953589
2,4,42,1,1,0.912920214979701,0.172285757654261,0.839709331558192
2,4,43,1,0,0.960863424568111,0.172285757654261,0.853618545279609
2,4,44,1,1,0.43184424360472,0.172285757654261,0.641153847026761
2,4,45,1,0,0.744651751126369,0.172285757654261,0.782418586856222
2,4,46,1,1,0.334671467340572,0.172285757654261,0.589789746079651
2,4,47,1,1,0.700979046981529,0.172285757654261,0.765336695985027
2,4,48,1,0,0.865609956653032,0.172285757654261,0.824954267777186
2,4,49,1,0,0.389034140992059,0.172285757654261,0.618845730083971
2,4,50,1,0,0.174844988431775,0.172285757654261,0.501430613276497
2,4,51,2,1,0.0785812008728861,0.172285757654261,0.447809682180677
2,4,52,2,1,0.0785812008728861,0.627997463773467,0.226443906452132
2,4,53,2,0,0.0785812008728861,0.832809585870133,0.156241539690357
2,4,54,2,1,0.0785812008728861,0.374292554468394,0.340466977767529
2,4,55,2,1,0.0785812008728861,0.718786092149474,0.192864246729462
2,4,56,2,1,0.0785812008728861,0.873613039874608,0.144587356444798
2,4,57,2,1,0.0785812008728861,0.943197461989583,0.126386690891146
2,4,58,2,1,0.0785812008728861,0.97447103466035,0.118865286714166
2,4,59,2,0,0.0785812008728861,0.988526426914348,0.115612858075862
2,4,60,2,1,0.0785812008728861,0.444276924481729,0.306252159394323
2,4,61,2,1,0.0785812008728861,0.750239414817205,0.182151954929691
2,4,62,1,1,0.0785812008728861,0.887749217804792,0.140721688949623
2,4,63,1,0,0.585883493763882,0.887749217804792,0.337383719386581
2,4,64,2,1,0.263315688510755,0.887749217804792,0.198413385020098
2,4,65,2,0,0.263315688510755,0.94955073437943,0.177346556345672
2,4,66,1,0,0.263315688510755,0.426759941285832,0.409637729840691
2,4,67,2,0,0.118342900173658,0.426759941285832,0.334116729767053
2,4,68,2,1,0.118342900173658,0.191800228141904,0.459029217249819
2,4,69,2,1,0.118342900173658,0.636767921188755,0.238811923243
2,4,70,2,1,0.118342900173658,0.836751323532044,0.167093300001694
2,4,71,2,0,0.118342900173658,0.926630570582429,0.140959882299799
2,4,72,1,1,0.118342900173658,0.416458851094309,0.339260680147498
2,4,73,2,1,0.603753734757495,0.416458851094309,0.603194499542347
2,4,74,2,0,0.603753734757495,0.737737039814294,0.425658160851953
2,4,75,2,0,0.603753734757495,0.331563764206123,0.647625901698296
2,4,76,1,0,0.603753734757495,0.14901587395179,0.734348606273567
2,4,77,2,1,0.271347174055529,0.14901587395179,0.567960329277034
2,4,78,1,0,0.271347174055529,0.617539197729279,0.315595184450252
2,4,79,2,1,0.121952519097038,0.617539197729279,0.248218303097615
2,4,80,1,0,0.121952519097038,0.82810929041316,0.170940772440584
2,4,81,2,1,0.0548095515122997,0.82810929041316,0.150701854056015
2,4,82,2,1,0.0548095515122997,0.92274655110577,0.125569122459384
2,4,83,2,1,0.0548095515122997,0.965279709529395,0.115492899965975
2,4,84,2,1,0.0548095515122997,0.984395537188072,0.11119774329537
2,4,85,2,1,0.0548095515122997,0.992986831148346,0.109313275416991
2,4,86,2,1,0.0548095515122997,0.99684804674569,0.108475493885007
2,4,87,2,1,0.0548095515122997,0.998583406513161,0.108100806916423
2,4,88,1,1,0.0548095515122997,0.999363335384429,0.107932780774038
2,4,89,2,1,0.575199717407244,0.999363335384429,0.279199744083103
2,4,90,2,1,0.575199717407244,0.999713861572507,0.279042037718236
2,4,91,2,0,0.575199717407244,0.999871399795614,0.278971176976908
2,4,92,2,0,0.575199717407244,0.449375735725199,0.569875651968382
2,4,93,2,1,0.575199717407244,0.201964524537698,0.697317847825957
2,4,94,2,1,0.575199717407244,0.641336096828065,0.463096806936492
2,4,95,2,1,0.575199717407244,0.838804414848844,0.356767242084649
2,4,96,1,0,0.575199717407244,0.927553298666447,0.3126269439181
2,4,97,2,0,0.258514041157336,0.927553298666447,0.183025965289889
2,4,98,1,0,0.258514041157336,0.416873556037079,0.412390074542781
2,4,99,1,0,0.116184878839538,0.416873556037079,0.337972345615958
2,4,100,1,0,0.0522173805744747,0.416873556037079,0.306746236608022
2,5,1,2,0,0,0,0.5
2,5,2,1,0,0,0,0.5
2,5,3,2,0,0,0,0.5
2,5,4,1,1,0,0,0.5
2,5,5,1,0,0.57693024690405,0,0.783741784404424
2,5,6,1,0,0.244081737111282,0,0.632916080266306
2,5,7,1,1,0.103263600254901,0,0.557362855879831
2,5,8,1,1,0.620617952767689,0,0.799810390227113
2,5,9,1,1,0.83949493094839,0,0.866874797616356
2,5,10,1,1,0.932095160065687,0,0.888970869829585
2,5,11,1,1,0.97127151613497,0,0.897311835570432
2,5,12,1,0,0.987845847424401,0,0.900670560885913
2,5,13,2,1,0.417927698766701,0,0.717631014028615
2,5,14,2,1,0.417927698766701,0.57693024690405,0.412203020092864
2,5,15,2,0,0.417927698766701,0.821011984015332,0.28913003792986
2,5,16,1,1,0.417927698766701,0.347345337366183,0.539300606546863
2,5,17,1,1,0.753742815233237,0.347345337366183,0.712387401182831
2,5,18,1,1,0.895816033642622,0.347345337366183,0.772782473765671
2,5,19,1,1,0.955922915076627,0.347345337366183,0.79547313326183
2,5,20,1,1,0.981352318564279,0.347345337366183,0.804552067263886
2,5,21,1,1,0.992110730019178,0.347345337366183,0.80830014220916
2,5,22,1,1,0.996662288497106,0.347345337366183,0.809869249700009
2,5,23,1,1,0.998587915218565,0.347345337366183,0.810530126612289
2,5,24,2,0,0.999402589640168,0.347345337366183,0.810809193297404
2,5,25,1,1,0.999402589640168,0.14695130611854,0.870176563695761
2,5,26,1,1,0.999747253746569,0.14695130611854,0.870263438274979
2,5,27,1,1,0.999893070704965,0.14695130611854,0.870300177388083
2,5,28,1,1,0.999954761449551,0.14695130611854,0.87031571793028
2,5,29,1,1,0.999980860937631,0.14695130611854,0.870322292186608
2,5,30,1,1,0.999991902841609,0.14695130611854,0.87032507347023
2,5,31,1,0,0.999996574337199,0.14695130611854,0.870326250131924
2,5,32,1,0,0.423068303801635,0.14695130611854,0.649363914734347
2,5,33,2,0,0.17898740283208,0.14695130611854,0.517867117354232
2,5,34,1,1,0.17898740283208,0.0621706527966983,0.564811890662556
2,5,35,2,0,0.652654403227503,0.0621706527966983,0.788824696450124
2,5,36,1,1,0.652654403227503,0.0263025227285132,0.801851524878548
2,5,37,1,1,0.853048584134494,0.0263025227285132,0.863556801300719
2,5,38,1,1,0.93782930077268,0.0263025227285132,0.884358421633135
2,5,39,1,1,0.973697457628095,0.0263025227285132,0.892296679560014
2,5,40,1,1,0.988872189892922,0.0263025227285132,0.895508462794035
2,5,41,1,0,0.9952921601255,0.0263025227285132,0.896841622283306
2,5,42,2,1,0.42107800844263,0.0263025227285132,0.707043736513017
2,5,43,2,0,0.42107800844263,0.588058048700603,0.407896019348456
2,5,44,1,1,0.42107800844263,0.24878957346985,0.594962175183451
2,5,45,1,0,0.755075615970008,0.24878957346985,0.755828025241658
2,5,46,1,1,0.319449654417204,0.24878957346985,0.5393437024206
2,5,47,2,0,0.712079733324923,0.24878957346985,0.737687133538654
2,5,48,1,1,0.712079733324923,0.105255343420736,0.79483580085511
2,5,49,1,1,0.878189643866455,0.105255343420736,0.8487785404291
2,5,50,2,0,0.948465722706051,0.105255343420736,0.867828836417863
2,5,51,1,0,0.948465722706051,0.0445303521530403,0.882614401804979
2,5,52,2,0,0.401267159125221,0.0445303521530403,0.689155379028457
2,5,53,1,0,0.401267159125221,0.0188394450906625,0.701303167820953
2,5,54,1,0,0.169763997936621,0.0188394450906625,0.583421978980031
2,5,55,2,0,0.0718220126916275,0.0188394450906625,0.5295275368578
2,5,56,2,1,0.0718220126916275,0.00797039938297129,0.535566213493985
2,5,57,2,1,0.0718220126916275,0.58030228180308,0.243269332820965
2,5,58,1,1,0.0718220126916275,0.822438589987495,0.157726308545412
2,5,59,2,0,0.607315968080351,0.822438589987495,0.382224800167762
2,5,60,1,0,0.607315968080351,0.347948891202591,0.640805403028793
2,5,61,2,1,0.256937016666982,0.347948891202591,0.449393268196523
2,5,62,2,1,0.256937016666982,0.72413689839514,0.260627885649573
2,5,63,2,0,0.256937016666982,0.883290665715749,0.198147847986065
2,5,64,1,0,0.256937016666982,0.373693563856319,0.435221135757372
2,5,65,2,1,0.10870228020251,0.373693563856319,0.356310535678229
2,5,66,2,1,0.10870228020251,0.735028690698288,0.198157507060299
2,5,67,2,1,0.10870228020251,0.887898653596214,0.149436341555558
2,5,68,2,0,0.10870228020251,0.952573311055227,0.132002132119567
2,5,69,2,1,0.10870228020251,0.403004955513927,0.341451702458238
2,5,70,2,1,0.10870228020251,0.747429453929771,0.193796694819478
2,5,71,2,1,0.10870228020251,0.893145041434759,0.147954167112782
2,5,72,1,1,0.10870228020251,0.954792899062725,0.131435579895071
2,5,73,2,1,0.622918893750293,0.954792899062725,0.32285454650779
2,5,74,1,0,0.622918893750293,0.980874242968284,0.310262333669481
2,5,75,2,1,0.263538142577739,0.980874242968284,0.167846429264011
2,5,76,2,0,0.263538142577739,0.991908470694819,0.164434833017228
2,5,77,2,0,0.263538142577739,0.419646471790638,0.413768958208912
2,5,78,2,1,0.263538142577739,0.177539729208052,0.547836557914068
2,5,79,2,1,0.263538142577739,0.652041936304822,0.295863945813482
2,5,80,2,1,0.263538142577739,0.852789467904736,0.211633855858212
2,5,81,2,1,0.263538142577739,0.937719676533333,0.181732395190539
2,5,82,2,1,0.263538142577739,0.973651078928221,0.170110162096974
2,5,83,2,0,0.263538142577739,0.988852568467818,0.165374051950743
2,5,84,1,0,0.263538142577739,0.418353611989976,0.414469035132944
2,5,85,1,0,0.111495016911729,0.418353611989976,0.335178753880294
2,5,86,2,1,0.0471701692762741,0.418353611989976,0.303980118858038
2,5,87,2,1,0.0471701692762741,0.753923006235448,0.17117145768988
2,5,88,2,0,0.0471701692762741,0.895892267005437,0.130766567111099
2,5,89,2,1,0.0471701692762741,0.379024920202561,0.32286394118147
2,5,90,2,0,0.0471701692762741,0.73728422631136,0.176504348074923
2,5,91,1,1,0.0471701692762741,0.311922655587086,0.356432779704986
2,5,92,2,0,0.596886518773257,0.311922655587086,0.653846216085671
2,5,93,1,1,0.596886518773257,0.131965040884261,0.738391038681025
2,5,94,1,1,0.829454879027753,0.131965040884261,0.82587560423947
2,5,95,1,1,0.927847517778552,0.131965040884261,0.855235576304498
2,5,96,2,1,0.969474467161312,0.131965040884261,0.866362581401185
2,5,97,2,1,0.969474467161312,0.632760664168251,0.679502355369649
2,5,98,1,0,0.969474467161312,0.844632144862541,0.569209343917555
2,5,99,2,1,0.410155323454764,0.844632144862541,0.274945172133528
2,5,100,2,1,0.410155323454764,0.934268559887948,0.236904111688181
2,6,1,1,0,0,0,0.5
2,6,2,1,1,0,0,0.5
2,6,3,1,0,0.549670134145157,0,0.769804691081328
2,6,4,1,1,0.247532877774002,0,0.632659264732342
2,6,5,1,1,0.661141581787787,0,0.810310196584615
2,6,6,1,0,0.84740193398271,0,0.865425092435757
2,6,7,1,1,0.381610399255568,0,0.698066767162148
2,6,8,1,0,0.72152069405073,0,0.829859827137552
2,6,9,1,1,0.324922317363359,0,0.671197924785218
2,6,10,1,1,0.695992357736643,0,0.821796662555205
2,6,11,2,1,0.863096279240695,0,0.869389136423175
2,6,12,2,0,0.863096279240695,0.549670134145157,0.665601936930064
2,6,13,2,0,0.863096279240695,0.247532877774002,0.79444437428595
2,6,14,2,1,0.863096279240695,0.11147144764263,0.838992407643727
2,6,15,1,1,0.863096279240695,0.599869056208708,0.640632567757439
2,6,16,1,1,0.938348165795433,0.599869056208708,0.677734982433005
2,6,17,1,0,0.972236337772952,0.599869056208708,0.693770994067001
2,6,18,1,1,0.437827059568498,0.599869056208708,0.411956427444731
2,6,19,2,0,0.746836735148259,0.599869056208708,0.580000784108894
2,6,20,2,0,0.746836735148259,0.270138951612939,0.740187586406049
2,6,21,1,1,0.746836735148259,0.121651637842023,0.797873747936011
2,6,22,2,0,0.885993020899941,0.121651637842023,0.84272949816207
2,6,23,1,1,0.885993020899941,0.05478336575042,0.861229278869511
2,6,24,2,0,0.948659252395355,0.05478336575042,0.876875382985615
2,6,25,1,0,0.948659252395355,0.0246705857494634,0.883839523178
2,6,26,2,1,0.427209593873156,0.0246705857494634,0.707665563430213
2,6,27,1,1,0.427209593873156,0.560780035716273,0.427183187640718
2,6,28,2,1,0.742055373245957,0.560780035716273,0.598236976678328
2,6,29,2,0,0.742055373245957,0.80220613240334,0.467021539303786
2,6,30,1,1,0.742055373245957,0.361257379993129,0.697690570778052
2,6,31,1,1,0.883839830835874,0.361257379993129,0.759093781314108
2,6,32,1,1,0.947689606602643,0.361257379993129,0.783799524390957
2,6,33,1,1,0.976443067558554,0.361257379993129,0.794308873404782
2,6,34,1,0,0.989391609773692,0.361257379993129,0.798916288103525
2,6,35,1,1,0.445552590907294,0.361257379993129,0.54615143241511
2,6,36,1,1,0.750315772639716,0.361257379993129,0.701503240176877
2,6,37,1,1,0.887559735386773,0.361257379993129,0.760584634001411
2,6,38,1,1,0.949364790720043,0.361257379993129,0.784422327392501
2,6,39,2,1,0.977197452997425,0.361257379993129,0.794579435326005
2,6,40,2,0,0.977197452997425,0.712355121616535,0.641448797781935
2,6,41,1,0,0.977197452997425,0.320794786358584,0.808705269152201
2,6,42,2,0,0.440061197922025,0.320794786358584,0.565112615673659
2,6,43,1,1,0.440061197922025,0.144463473107794,0.656831104624729
2,6,44,1,1,0.747842834373304,0.144463473107794,0.790040106931647
2,6,45,2,1,0.886446097428992,0.144463473107794,0.836111206057349
2,6,46,1,1,0.886446097428992,0.614726350610715,0.644915236575721
2,6,47,1,1,0.948863286287904,0.614726350610715,0.675648599871054
2,6,48,1,1,0.976971610573774,0.614726350610715,0.689027844776607
2,6,49,2,0,0.989629628478835,0.614726350610715,0.694953005630173
2,6,50,2,1,0.989629628478835,0.27682963500796,0.827138490257434
2,6,51,2,1,0.989629628478835,0.674334786542937,0.666514791779648
2,6,52,1,0,0.989629628478835,0.853343228110292,0.574275772356269
2,6,53,1,0,0.445659777838852,0.853343228110292,0.290002567561973
2,6,54,2,1,0.200693907971069,0.853343228110292,0.192573217711872
2,6,55,1,0,0.200693907971069,0.933956075588203,0.166530132720486
2,6,56,2,1,0.0903784606544958,0.933956075588203,0.135556113938013
2,6,57,2,1,0.0903784606544958,0.970258448379108,0.126481913271847
2,6,58,2,0,0.0903784606544958,0.986606491048249,0.122567968331127
2,6,59,2,1,0.0903784606544958,0.444298368765275,0.314903422727923
2,6,60,2,0,0.0903784606544958,0.749750958950749,0.190287729117809
2,6,61,2,0,0.0903784606544958,0.337635248768831,0.367481665526357
2,6,62,1,0,0.0903784606544958,0.152047236285934,0.466191774276067
2,6,63,2,1,0.0407001200627063,0.152047236285934,0.439166556134505
2,6,64,2,0,0.0407001200627063,0.618141545665401,0.219565332863069
2,6,65,2,1,0.0407001200627063,0.278367599338806,0.372390450299975
2,6,66,2,0,0.0407001200627063,0.675027377813736,0.198907542777128
2,6,67,2,0,0.0407001200627063,0.303984988499206,0.359338285843295
2,6,68,2,1,0.0407001200627063,0.136893519092734,0.447379570212202
2,6,69,2,0,0.0407001200627063,0.611317374234585,0.222144333839961
2,6,70,1,0,0.0407001200627063,0.275294471133796,0.373969230020223
2,6,71,2,1,0.0183284796081145,0.275294471133796,0.362539347211061
2,6,72,1,0,0.0183284796081145,0.673643456401419,0.191664557968405
2,6,73,2,1,0.00825386176324545,0.673643456401419,0.188259913220536
2,6,74,2,1,0.00825386176324545,0.853031901500401,0.135247472832287
2,6,75,2,0,0.00825386176324545,0.933815875917734,0.115806185421109
2,6,76,1,0,0.00825386176324545,0.420525178135156,0.28793229304053
2,6,77,2,1,0.00371696046062674,0.420525178135156,0.28589369826162
2,6,78,2,1,0.00371696046062674,0.739045181203346,0.165901282751775
2,6,79,2,1,0.00371696046062674,0.882484251457128,0.126752155830224
2,6,80,2,0,0.00371696046062674,0.947079148722857,0.11186293065299
2,6,81,2,0,0.00371696046062674,0.426498025998283,0.283223122766009
2,6,82,1,1,0.00371696046062674,0.192064798835162,0.39803545562015
